param1,param2,param3,param4,param5,param6,param7,param8,param10,param11,param12,param13,param14,param15,param16,param17,is_anomaly
0.540875409,91,1,0,78,2.11864,7,9,1,0,4466,6242,656,1,5,1.091917008,1
0.418794188,62,1,0,45,2.59712,8,10,1,0,1103,2097,657,1,4,0.845447715,1
0.881408814,45,1,1,75,2.8404,4,7,1,0,3339,2056,657,1,6,1.779826993,1
0.570355704,7,0,1,24,0.76072,7,2,1,1,21,9711,657,1,7,1.151318427,0
0.245192452,54,0,1,3,0.23056,8,4,0,1,6797,1146,658,1,3,0.495209048,0
0.284672847,98,1,1,70,3.62384,7,6,0,0,4314,9569,658,1,10,0.575687135,0
0.148591486,84,1,1,75,2.23296,8,4,1,0,7623,5337,658,0,7,0.302322032,1
0.700687007,31,1,1,100,0.12924,10,4,1,1,7170,1743,658,0,0,1.414390677,1
0.017700177,61,1,1,15,1.56612,2,5,1,0,364,3072,658,1,8,0.037047502,1
0.495794958,99,1,1,37,3.843,7,10,0,1,2301,6666,658,1,8,1.001513749,0
0.016820168,65,1,0,79,0.30408,2,3,0,1,2590,425,659,1,4,0.035263969,0
0.956109561,12,1,0,28,0.67796,3,9,1,0,3708,7069,659,1,4,1.928824456,1
0.702777028,90,0,1,82,2.10372,3,6,0,0,9819,236,659,1,10,1.418309317,0
0.448594486,95,1,0,91,3.53256,5,1,1,1,2158,2699,659,0,7,0.906545696,1
0.052630526,64,1,0,25,0.48784,1,3,1,1,2881,1324,659,1,9,0.107028593,1
0.981919819,17,1,0,77,3.61148,8,5,1,1,6782,4950,660,0,4,1.981432854,1
0.982629826,60,0,0,14,3.17776,3,9,0,0,1889,9650,660,1,0,1.981332073,0
0.738887389,50,1,1,60,2.7718,6,9,1,0,4631,2327,660,0,8,1.492576085,1
0.985439854,2,1,0,44,3.52996,1,3,0,1,2955,6151,661,0,7,1.987841017,0
0.411674117,51,1,1,7,1.64792,3,4,1,1,8507,2081,661,1,0,0.830923456,1
0.0700207,78,1,1,37,0.22972,8,2,1,0,3821,9291,661,1,6,0.143165781,1
0.365553656,40,1,0,55,2.43548,1,2,1,0,2681,1015,661,1,10,0.738071559,1
0.09196092,17,0,1,11,1.13704,5,9,1,1,5450,4963,661,0,9,0.186706482,0
0.195751958,100,1,1,67,1.32172,5,9,1,1,7143,4396,662,1,7,0.396365337,1
0.920749207,30,1,1,16,2.47896,10,2,0,1,1993,2997,662,0,3,1.857708527,0
0.7199772,75,1,1,44,2.70436,8,10,1,0,4305,3492,662,1,6,1.453090207,1
0.384493845,86,1,1,22,0.74372,6,10,1,1,3589,9988,662,1,9,0.776596482,1
0.706137061,7,1,1,29,3.29672,8,2,1,1,1819,3442,662,0,5,1.42572166,1
0.987949879,80,0,0,91,3.1076,1,2,1,0,4648,6710,662,1,8,1.99317438,0
0.298152982,28,0,0,77,1.85848,9,7,0,1,3530,2821,663,0,0,0.602598308,0
0.989469895,31,0,1,18,0.62224,10,3,0,1,792,775,663,0,3,1.996063659,0
0.683656837,98,0,0,82,3.21044,1,5,1,0,8576,5657,663,1,3,1.37928545,0
0.604436044,27,1,0,29,3.03156,9,5,0,1,6197,2105,663,1,5,1.219717205,0
0.772607726,38,1,1,50,0.14436,4,2,1,0,5726,9952,663,0,2,1.559107544,1
0.133141331,5,1,1,17,3.84504,5,9,1,0,8189,526,663,0,7,0.270265996,1
0.603756038,50,0,0,65,3.9076,4,9,0,1,8852,5057,664,0,9,1.217424465,0
0.53104531,91,1,0,4,1.69024,9,2,1,1,4450,7198,664,0,9,1.071353336,1
0.746067461,50,1,0,73,2.50644,2,10,1,1,8031,3255,664,1,3,1.506276376,1
0.545315453,42,1,0,53,0.94692,10,4,1,1,9925,4848,664,1,4,1.099978207,1
0.247432474,50,1,1,88,3.92964,5,1,1,0,8360,6076,664,1,0,0.500324801,1
0.694216942,45,0,1,9,2.06324,9,2,1,0,8080,4985,665,1,9,1.400183579,0
0.793637936,63,0,1,21,0.93412,5,9,0,1,3943,1806,665,0,7,1.600657182,0
0.270082701,9,0,1,96,1.85908,8,4,0,0,1759,2156,665,0,7,0.54715851,0
0.286172862,20,1,0,65,2.19884,6,9,0,1,6782,4850,666,0,9,0.577860123,0
0.442484425,24,1,0,28,0.94864,4,4,0,0,2192,8309,666,1,6,0.8933934,0
0.173151732,4,1,0,80,2.06444,1,2,1,1,5949,4237,666,1,0,0.350829723,1
0.034610346,97,1,1,88,0.04896,8,5,1,0,5751,3786,666,0,2,0.072315321,1
0.461344613,71,1,1,23,1.77028,1,6,1,1,7647,3828,666,1,8,0.932226108,1
0.146921469,86,1,0,70,2.73428,3,4,1,0,3580,5245,666,1,6,0.297786591,1
0.128381284,35,1,0,10,1.8938,1,2,1,0,9562,8822,666,1,5,0.259323016,1
0.505565056,43,1,0,34,0.41836,4,1,1,0,4398,9748,666,0,6,1.020373923,1
0.872678727,75,1,0,81,2.30856,6,10,0,0,6899,1628,666,1,4,1.760377193,0
0.908379084,37,1,1,61,3.67352,8,8,1,1,6327,2299,667,0,0,1.832697696,1
0.254862549,1,1,0,26,3.70788,6,2,1,1,9328,4367,667,0,4,0.515094208,1
0.912909129,22,1,0,61,2.73592,3,2,1,0,3886,2521,667,1,7,1.841856638,1
0.222382224,82,1,0,4,1.88268,1,7,1,1,8307,4728,667,1,8,0.449109614,1
0.747607476,36,1,1,18,3.86004,4,8,1,1,6469,8641,668,0,3,1.509346997,1
0.196061961,82,1,0,89,0.3382,4,10,1,1,7187,1788,668,1,5,0.397603577,1
0.171141711,17,1,0,28,0.97552,3,6,1,1,8327,911,668,1,0,0.345638874,1
0.394533945,62,1,1,43,3.0808,4,8,1,0,5382,6816,668,0,10,0.797156907,1
0.402274023,36,1,1,46,2.69348,1,1,1,1,1146,1299,668,1,8,0.812651758,1
0.539785398,16,0,0,72,2.05228,5,3,0,1,9118,1176,668,0,9,1.088585594,0
0.712517125,22,1,1,40,0.23264,5,7,0,1,4858,2165,668,1,9,1.437984992,0
0.926189262,66,1,1,88,3.77064,9,2,1,0,6347,6920,668,0,5,1.868385714,1
0.769067691,77,0,1,6,2.44112,2,1,1,0,8938,7135,668,0,5,1.550807829,0
0.840238402,8,1,0,44,0.9342,3,1,1,0,6948,398,669,1,9,1.695140463,1
0.357783578,92,0,0,35,0.64956,6,8,0,1,4151,4653,669,1,9,0.721736592,0
0.949309493,27,0,0,98,1.77324,3,6,1,0,9694,8469,669,0,8,1.915045319,0
0.455214552,53,0,0,32,1.06508,9,9,1,1,8643,2999,670,0,7,0.918137088,0
0.630766308,8,1,1,54,1.75828,2,6,1,1,8663,9637,670,1,5,1.273915275,1
0.773837738,8,1,1,34,1.36364,9,2,1,0,4386,973,670,1,4,1.561797056,1
0.749387494,28,0,0,31,2.30516,3,10,0,1,23,7515,670,0,6,1.511345458,0
0.598505985,12,1,0,18,3.21388,3,8,0,0,3447,2845,670,1,10,1.207704061,0
0.208832088,56,0,0,54,3.41508,5,9,0,0,9982,8142,670,1,10,0.421651859,0
0.619426194,5,0,1,90,2.28512,9,3,0,0,262,1385,670,0,3,1.250232457,0
0.661296613,76,0,0,48,3.28368,8,4,0,0,6552,8163,670,1,9,1.333624581,0
0.204442044,13,0,1,31,0.24432,1,3,1,1,1925,1826,670,1,4,0.413181851,0
0.236142361,53,1,0,90,0.38596,4,4,1,1,1199,5240,671,0,8,0.477489619,1
0.476494765,30,0,0,38,3.283,2,5,1,1,8944,3408,671,0,7,0.960923515,0
0.411554116,9,1,0,51,1.37656,9,5,1,1,1335,6035,671,0,9,0.830854105,1
0.580695807,91,1,1,55,2.05108,7,7,0,0,4432,6510,671,0,6,1.173146607,0
0.448384484,48,1,0,77,0.78788,3,5,1,1,7048,6888,671,1,3,0.905468173,1
0.864828648,38,1,1,99,1.35888,9,7,1,0,6662,413,672,0,8,1.745848036,1
0.766407664,59,0,0,61,3.42228,5,9,1,1,3488,9639,672,1,5,1.54617193,0
0.557365574,64,1,1,47,2.39524,10,5,1,1,5234,5172,672,0,2,1.125498023,1
0.680436804,34,0,1,66,3.81512,7,10,1,0,705,28,672,1,0,1.373887777,0
0.756457565,51,1,0,64,3.5822,2,4,1,0,8361,9708,673,0,7,1.526374266,1
0.43304433,52,0,1,72,0.14312,9,2,1,1,3471,6444,674,0,9,0.874437384,0
0.428104281,3,1,1,14,3.92252,4,4,1,0,5683,8432,674,1,8,0.864630997,1
0.540605406,5,1,1,46,0.30712,3,8,1,0,2407,2260,674,0,10,1.09162531,1
0.77296773,96,1,0,11,1.7068,8,5,0,0,5989,4154,674,0,2,1.559538589,0
0.700627006,61,1,1,100,1.55168,6,9,1,0,6185,3192,674,0,2,1.415111888,1
0.513835138,82,1,1,34,3.39928,3,2,1,1,8740,880,674,0,7,1.037634789,1
0.345853459,34,0,1,99,1.64116,6,2,0,0,9137,9141,675,1,6,0.699852407,0
0.628876289,45,0,1,7,3.645,4,3,1,0,292,744,675,0,4,1.268824904,0
0.849478495,54,0,0,68,2.1404,5,7,1,1,1588,6315,675,1,1,1.713406032,0
0.935589356,78,1,0,73,2.47124,5,5,1,0,2215,4690,676,0,8,1.888329076,1
0.193261933,81,1,1,44,1.18452,2,7,1,1,6046,8696,676,0,8,0.391538218,1
0.704927049,3,0,0,48,1.13248,3,10,1,1,7131,9518,676,0,5,1.422126652,0
0.021670217,98,1,0,93,0.75268,5,8,1,1,1100,8532,676,1,4,0.045719716,1
0.272652727,100,0,0,20,0.08464,3,3,0,0,251,1939,676,0,6,0.549928421,0
0.444794448,4,1,0,19,2.32648,6,3,1,0,2952,8911,676,1,1,0.897764395,1
0.713327133,68,1,0,62,3.70868,2,2,1,0,644,6124,676,0,9,1.439655466,1
0.510585106,63,0,1,26,1.27632,6,4,1,1,7111,5374,676,0,2,1.030159445,0
0.474134741,22,0,1,60,1.61944,9,5,1,1,5663,1056,676,0,6,0.957392717,0
0.302483025,57,0,1,95,0.2714,10,4,1,1,7255,1332,676,1,10,0.610645435,0
0.106371064,24,1,0,23,0.97996,7,10,1,1,9659,8439,677,0,6,0.215243595,1
0.344693447,70,0,1,26,0.11624,3,6,1,1,1828,9672,677,1,4,0.695638501,0
0.880798808,30,0,1,9,2.15224,1,6,1,1,122,4413,677,0,10,1.776311981,0
0.432624326,98,1,1,86,3.41248,4,4,0,1,310,30,677,1,6,0.874650619,0
0.278312783,92,1,0,72,2.8954,5,10,1,0,720,1413,677,0,7,0.562127583,1
0.522545225,56,0,0,91,3.67524,8,2,0,1,7979,5722,677,0,2,1.054383262,0
0.19596196,10,1,0,28,1.78164,8,10,0,0,6454,6583,677,1,2,0.396245746,0
0.397863979,47,0,0,55,0.57408,4,3,0,0,5675,9252,677,1,6,0.803184002,0
0.295562956,91,1,1,33,1.75476,2,4,1,0,6403,5380,677,0,2,0.597272687,1
0.924629246,52,1,1,46,0.8962,9,6,1,0,9584,8587,677,0,8,1.866399712,1
0.13904139,45,1,0,45,1.35884,10,1,1,0,1522,8913,677,1,0,0.281909421,1
0.208512085,89,1,0,33,3.06864,1,10,1,0,2317,6358,677,0,0,0.421568113,1
0.337613376,71,1,0,76,3.92236,5,2,1,0,5758,5727,677,0,2,0.681716146,1
0.505805058,57,1,1,76,0.30332,4,4,1,0,1593,7912,678,1,1,1.022660232,1
0.614556146,61,1,0,69,0.4908,4,8,0,0,7386,6020,678,0,1,1.239898376,0
0.821408214,63,0,0,10,2.05204,1,9,1,1,8091,1333,678,0,5,1.656261709,0
0.368493685,25,0,1,52,2.00892,2,4,1,0,1892,3709,678,1,1,0.743790768,0
0.242612426,91,1,1,44,2.41076,6,7,0,1,7476,2074,678,0,5,0.491418164,0
0.668516685,93,1,0,87,0.52048,5,4,1,0,5318,4423,678,0,2,1.349089273,1
0.177861779,8,1,1,38,2.43268,9,5,1,0,9748,6209,679,0,8,0.359794987,1
0.604796048,97,0,0,11,0.2798,9,6,0,1,6393,5865,679,0,4,1.219598179,0
0.417184172,22,1,1,50,2.50616,6,9,1,1,4080,4656,679,0,1,0.842947527,1
0.966549665,43,1,1,34,0.12176,7,7,1,1,130,4842,680,1,0,1.950016521,1
0.965269653,36,1,1,34,2.475,5,2,0,1,2131,710,680,1,0,1.947691122,0
0.407924079,37,0,0,65,2.62128,7,9,1,0,7593,9766,680,0,5,0.823234273,0
0.261462615,34,0,1,98,0.01724,7,9,1,1,2060,7566,680,1,7,0.529701748,0
0.700217002,52,1,0,28,3.82712,4,6,0,1,4480,6919,680,1,1,1.412337723,0
0.712367124,77,1,0,92,2.25348,4,10,1,1,2227,5735,680,1,1,1.43723225,1
0.820168202,15,0,0,93,3.842,5,4,0,1,839,3501,680,0,9,1.655409356,0
0.374483745,19,1,0,67,3.17352,8,7,1,0,1605,6205,680,1,0,0.756401157,1
0.889358894,70,1,1,28,1.641,4,5,1,1,5359,5273,680,0,4,1.794923177,1
0.271712717,63,1,0,93,2.59908,9,7,0,0,1981,546,681,1,9,0.549271783,0
0.689926899,99,1,0,39,0.9418,7,9,1,0,2245,7012,682,1,8,1.392583403,1
0.06396064,71,0,0,40,1.15668,6,6,1,0,413,3302,682,0,9,0.129755213,0
0.189291893,79,1,0,76,3.21624,1,4,0,1,8750,4616,682,1,0,0.382855782,0
0.313683137,78,1,0,86,3.8686,4,5,1,1,6510,4644,682,1,0,0.633555754,1
0.31704317,62,1,0,40,2.06236,9,1,1,0,4848,5869,682,1,4,0.640019459,1
0.692616926,92,1,1,18,1.27016,8,6,1,0,4517,6155,682,1,10,1.397913217,1
0.731177312,64,1,0,58,2.91656,10,10,1,0,8695,3966,683,1,0,1.475241434,1
0.585515855,60,0,1,64,2.53572,4,9,0,0,3076,3133,683,0,7,1.181834567,0
0.410834108,69,1,0,62,3.61144,9,6,0,0,4279,1984,683,0,10,0.829491578,0
0.010120101,23,0,0,81,2.87532,3,8,1,1,5343,7596,683,0,3,0.021532934,0
0.705767058,66,1,0,7,3.0168,4,7,0,0,6411,6596,684,1,9,1.42351698,0
0.235632356,21,0,1,90,3.64232,6,8,1,0,703,852,684,1,10,0.477070549,0
0.942949429,38,1,1,30,2.97808,5,9,1,0,8222,3672,684,1,3,1.903080096,1
0.403154032,78,1,1,41,0.15288,6,5,1,0,7239,4090,684,0,0,0.813667974,1
0.323613236,44,1,0,57,2.33196,3,10,0,0,7036,3216,685,0,3,0.653246448,0
0.816538165,67,1,0,77,1.18788,2,1,1,1,827,583,685,0,6,1.647867484,1
0.44395444,1,1,0,1,0.60936,8,5,1,0,8789,9504,685,1,3,0.895857461,1
0.559335593,15,0,0,97,0.232,9,8,1,1,7369,6739,686,1,6,1.128966667,0
0.279692797,73,1,1,23,0.72728,8,9,0,1,5580,3714,686,1,0,0.566325039,0
0.546315463,69,1,1,43,0.07644,3,6,0,1,3289,4305,686,0,1,1.103024414,0
0.115871159,41,1,1,65,3.95916,8,1,1,1,3810,2130,686,1,9,0.235192198,1
0.700807008,72,0,0,98,3.51076,7,7,0,1,9477,8862,686,0,7,1.414855571,0
0.512715127,33,1,1,90,1.40744,5,7,0,0,5684,6234,686,0,8,1.036220087,0
0.477224772,24,0,0,40,1.58852,6,5,1,0,7499,3216,686,1,9,0.962581611,0
0.304723047,87,1,0,34,0.86132,5,7,1,1,7093,4036,686,0,1,0.615580996,1
0.414094141,100,1,1,9,3.40624,1,1,0,1,8936,3524,687,0,9,0.836528215,0
0.331903319,84,1,0,82,0.7092,6,9,1,0,6824,7586,687,1,5,0.670613618,1
0.633806338,30,1,0,53,3.91076,3,7,0,0,495,5633,687,0,2,1.278550207,0
0.314713147,3,0,0,34,3.62476,5,3,0,1,6093,5977,687,1,5,0.634888001,0
0.614786148,48,1,0,6,3.67156,3,4,1,1,1521,4703,687,0,10,1.240193078,1
0.501185012,80,1,0,76,1.59068,3,1,0,1,7483,8194,687,0,0,1.011363058,0
0.646936469,64,0,0,81,3.6116,10,9,0,0,7506,6802,687,0,7,1.304643137,0
0.29396294,37,1,1,3,0.06692,7,4,1,0,6762,7361,687,1,5,0.594129409,1
0.603666037,51,0,1,26,3.52836,3,9,0,1,8647,6470,687,0,2,1.218154285,0
0.364173642,32,1,1,85,3.71812,3,8,1,0,2209,8157,688,1,10,0.736419975,1
0.475544755,86,1,1,53,3.05136,9,4,1,0,8783,2595,688,1,3,0.960735985,1
0.369363694,97,1,0,65,0.3398,8,2,0,0,1375,2558,688,1,9,0.745339757,0
0.740377404,75,1,0,84,0.0074,5,10,1,1,533,7143,688,1,10,1.494025967,1
0.409524095,58,1,1,57,1.56836,10,10,1,1,1473,2886,688,1,0,0.827504124,1
0.312913129,16,1,0,27,3.41332,7,8,1,1,1969,9644,689,0,8,0.632002914,1
0.325273253,56,0,1,84,3.35468,4,2,1,1,1233,2594,689,0,6,0.657920491,0
0.428734287,48,1,1,95,2.59908,5,2,0,0,445,1250,689,0,6,0.865995097,0
0.682136821,15,0,0,46,1.70232,1,7,1,1,5504,5791,689,0,8,1.375885169,0
0.40104401,56,1,1,44,2.21348,4,8,1,0,8809,3509,689,0,3,0.810517055,1
0.905289053,50,0,1,64,1.71468,7,8,0,1,721,8759,689,0,2,1.827182771,0
0.073300733,54,0,0,95,3.46512,5,9,1,0,4957,5927,690,0,4,0.149303737,0
0.992549925,85,1,0,77,0.49572,6,10,0,0,8706,8189,690,1,3,2.002124361,0
0.648276483,50,1,1,54,0.75808,4,6,1,1,8197,760,690,0,2,1.308656147,1
0.523245232,70,1,1,36,0.2406,7,6,1,1,487,47,690,0,2,1.056526977,1
0.644416444,22,1,0,1,2.98292,9,10,1,0,8118,1368,690,1,2,1.299969356,1
0.501095011,4,1,1,27,1.38488,5,1,1,0,478,2348,690,0,4,1.012008587,1
0.14296143,27,1,1,21,1.69884,6,2,0,0,1023,85,690,1,10,0.290035819,0
0.907229072,46,1,0,30,1.17468,2,7,1,1,1975,2598,690,1,8,1.829726081,1
0.405114051,89,1,1,18,0.57092,7,7,1,0,8694,9598,691,1,8,0.818560493,1
0.847408474,32,0,1,73,0.37784,9,4,0,0,9012,1846,691,1,5,1.709999321,0
0.685736857,45,1,0,97,1.79256,5,4,1,1,1709,1714,691,1,2,1.383344163,1
0.980459805,21,1,1,62,2.05184,9,10,1,0,7184,3182,691,1,3,1.979336294,1
0.747097471,32,1,0,61,1.79208,3,7,1,1,1506,6267,691,1,9,1.50737799,1
0.791337913,46,1,1,84,1.60044,9,9,1,1,9486,4890,691,1,1,1.596648789,1
0.552095521,80,1,0,96,3.64756,6,6,1,1,1168,7971,691,1,5,1.115357016,1
0.953889539,66,0,0,57,0.5408,9,5,0,0,376,2277,692,1,10,1.92390829,0
0.889148891,11,1,0,67,0.1792,2,7,1,0,7270,1670,692,1,6,1.794157552,1
0.772127721,70,0,1,16,2.30576,7,9,1,1,8919,5402,692,1,5,1.557842995,0
0.071130711,51,1,1,68,2.64708,4,1,1,0,1959,6603,692,0,7,0.145422091,1
0.173071731,20,1,0,66,3.27176,5,8,1,1,2317,5409,692,0,2,0.350962882,1
0.103201032,55,1,0,43,3.80216,6,2,0,1,1545,2211,692,0,5,0.209263977,0
0.22100221,52,1,0,32,2.91048,9,8,1,1,923,229,692,0,1,0.447018376,1
0.252692527,88,0,0,92,3.4688,6,7,1,1,3464,5175,693,1,1,0.510092279,0
0.921889219,14,0,1,95,0.21144,10,2,1,1,61,7526,693,0,0,1.860210469,0
0.670556706,85,1,0,70,0.53588,8,8,0,0,4388,6604,693,1,9,1.353251166,0
0.278232782,58,1,0,61,0.44788,9,7,1,1,6934,7462,693,1,5,0.5628294,1
0.535365354,62,0,0,42,1.432,4,8,1,1,3985,1470,693,0,0,1.079949487,0
0.321153212,84,1,0,41,0.69216,7,10,1,0,1540,1794,694,1,6,0.648096967,1
0.470194702,35,0,1,9,2.43788,8,4,0,0,2005,1643,694,1,6,0.948771911,0
0.936389364,51,1,1,62,0.09088,10,4,0,1,6134,2573,694,1,9,1.890719028,0
0.543375434,33,1,1,32,1.94404,9,1,1,0,6833,9708,694,0,3,1.097056308,1
0.945129451,89,1,0,39,0.62108,8,1,0,1,3981,4739,694,0,2,1.90657886,0
0.321363214,96,1,1,82,2.27212,10,7,1,1,1924,2390,694,0,4,0.650706141,1
0.203462035,93,0,0,57,3.2584,2,8,0,1,9419,4171,695,0,0,0.411096137,0
0.072280723,22,1,1,86,1.85772,5,2,1,1,7826,1972,695,1,2,0.148604541,1
0.802498025,52,1,0,43,2.61844,5,3,1,1,1972,4336,695,0,1,1.619726882,1
0.362163622,15,0,0,69,2.47436,5,3,0,0,405,8881,695,1,1,0.730393525,0
0.589355894,21,1,1,63,1.91724,2,7,0,1,1935,974,695,0,5,1.189977636,0
0.114121141,78,0,0,79,2.95228,1,5,1,1,6899,8997,695,0,0,0.230963958,0
0.966879669,65,0,1,81,2.83484,4,4,0,1,2438,8183,695,1,6,1.950274894,0
0.041170412,95,1,1,74,0.88424,4,9,1,1,7965,8229,695,1,0,0.085638737,1
0.063630636,36,0,0,75,1.87544,10,1,1,1,9446,7211,696,1,0,0.129650541,0
0.344283443,92,1,0,64,0.93108,1,5,1,0,402,4606,696,0,9,0.695712993,1
0.344333443,45,1,1,34,2.53824,5,1,1,0,2283,3875,696,0,10,0.696149602,1
0.682766828,71,0,0,31,3.17692,5,4,0,0,1793,7020,696,0,10,1.376892857,0
0.932179322,54,0,0,95,0.19628,1,5,0,1,4686,7993,696,0,9,1.880705152,0
0.331563316,15,0,1,43,2.09964,8,3,0,1,2108,4092,696,0,3,0.670018449,0
0.329103291,67,1,1,15,3.719,3,10,0,1,6957,4477,697,1,5,0.665496837,0
0.901649016,28,1,1,13,2.01676,9,2,1,1,8609,3586,697,0,0,1.818961278,1
0.211412114,38,0,1,80,2.60736,10,3,1,1,169,8853,697,1,10,0.428610758,0
0.806788068,15,1,1,34,0.07768,10,7,0,0,6074,291,697,1,7,1.627543074,0
0.885918859,6,1,1,93,3.37332,1,10,1,1,4000,4443,697,1,6,1.788922814,1
0.233652337,63,1,1,53,2.92372,9,1,1,1,8296,6639,697,0,5,0.472546256,1
0.021220212,89,1,0,67,3.20756,10,9,0,1,3154,9873,698,1,8,0.044301849,0
0.209782098,10,0,0,86,3.62148,2,5,0,0,3089,4185,698,1,1,0.423518653,0
0.885648856,22,1,0,37,3.52144,1,6,1,1,5308,1294,698,1,5,1.785970876,1
0.789477895,86,0,0,94,3.10236,2,1,1,0,1965,1912,698,0,6,1.592730633,0
0.79096791,79,1,1,15,1.22584,1,7,1,0,202,5657,698,1,8,1.596174057,1
0.586125861,60,1,1,75,3.63732,4,2,1,1,9112,2741,698,0,2,1.183980842,1
0.242392424,87,1,0,91,2.92224,4,7,0,0,6656,7149,698,0,3,0.489449822,0
0.264282643,55,1,1,94,3.7858,5,4,1,0,577,3742,698,1,2,0.535406905,1
0.337423374,65,1,0,98,1.595,6,9,0,0,5601,9272,699,0,2,0.682477435,0
0.26599266,50,0,1,96,1.80964,8,4,1,1,4420,6735,699,1,3,0.537464919,0
0.206602066,6,1,0,66,2.299,8,9,1,0,5338,2127,699,1,4,0.417745113,1
0.195281953,76,1,1,67,2.04168,5,1,0,1,7077,3103,699,1,2,0.395650133,0
0.800398004,64,0,0,39,1.28976,10,4,0,0,7828,1720,700,1,1,1.61445906,0
0.041340413,42,1,1,73,1.11688,9,5,1,1,8859,8440,700,0,5,0.086038897,1
0.441294413,16,0,0,34,1.10252,7,7,1,1,3272,8426,700,0,10,0.890396404,0
0.998409984,13,1,0,40,0.80708,4,5,0,0,8071,5206,701,1,4,2.013750107,0
0.937339373,81,1,1,4,0.39852,4,8,0,1,4804,8958,701,0,8,1.890680139,0
0.449944499,4,0,1,71,0.01784,9,1,0,1,970,3998,701,0,9,0.908772794,0
0.780167802,21,1,0,57,2.88524,4,2,1,1,751,8247,702,0,0,1.574405632,1
0.250522505,88,0,0,94,0.04332,8,6,0,1,718,6346,703,0,10,0.507072301,0
0.008170082,80,0,1,26,3.87288,3,7,1,0,7737,4258,703,1,3,0.017621693,0
0.548435484,45,0,0,16,3.04216,8,2,0,1,8934,5916,703,1,2,1.106130275,0
0.96498965,10,0,0,10,1.967,9,7,0,1,8566,3105,703,0,5,1.945750239,0
0.305873059,87,1,1,33,0.60828,9,4,1,0,8852,8833,704,1,4,0.618640972,1
0.468644686,3,1,0,4,2.38884,7,8,1,1,4315,6193,704,0,8,0.945560834,1
0.560935609,48,1,0,25,2.28236,1,1,1,0,8845,9457,704,0,10,1.131513787,1
0.683486835,75,0,1,62,0.27312,3,9,0,1,2304,9343,704,1,4,1.379179488,0
0.417394174,34,0,1,42,3.22588,1,5,1,0,4132,7768,704,0,8,0.842881583,0
0.465724657,89,0,0,18,1.60208,4,4,1,1,6035,7454,704,1,9,0.939243654,0
0.574155742,41,1,1,80,0.5172,3,8,0,0,8245,694,704,1,8,1.159751118,0
0.523535235,13,1,0,81,2.80096,8,6,1,0,4645,6667,705,1,0,1.057795094,1
0.33601336,15,1,0,70,3.3102,6,6,1,1,5469,2929,705,1,6,0.678948391,1
0.279462795,86,1,0,15,3.68376,3,3,1,0,1481,9240,705,1,9,0.563906923,1
0.523305233,1,1,1,64,1.18528,7,1,1,0,1888,8953,705,1,0,1.057601879,1
0.711547115,67,0,1,53,0.35048,2,6,1,1,8418,7187,706,0,8,1.435950746,0
0.018430184,30,1,1,3,0.00012,4,7,1,1,1313,9063,706,0,5,0.038288201,1
0.702887029,78,1,0,28,0.61276,3,9,1,1,1864,4125,706,1,7,1.418183154,1
0.798227982,67,1,0,30,3.07428,3,5,0,1,5413,615,706,1,2,1.610366398,0
0.292202922,9,0,1,59,1.35156,7,6,1,0,391,8842,706,0,0,0.590515873,0
0.659196592,40,1,0,82,1.23764,9,4,0,1,8500,2426,707,1,1,1.329813153,0
0.321913219,41,1,0,18,3.58272,1,5,1,1,3288,7908,707,1,3,0.650125467,1
0.941869419,56,0,0,61,2.67792,2,5,0,1,1610,7498,707,0,0,1.900004617,0
0.600606006,58,0,0,60,2.67328,5,3,0,0,2016,7986,707,0,10,1.211711184,0
0.006560066,98,0,1,12,1.42012,4,3,0,0,5947,932,707,1,10,0.013815506,0
0.826518265,100,1,1,29,2.12136,2,3,1,1,6561,3307,707,0,4,1.668118873,1
0.675806758,11,1,0,69,0.43036,4,10,1,1,3729,1474,707,0,3,1.364020626,1
0.472644726,21,1,1,50,3.12252,1,3,0,1,9201,7319,707,0,7,0.955066592,0
0.854678547,96,1,0,72,1.8828,7,10,1,1,4319,8118,707,1,7,1.724257505,1
0.685656857,89,0,1,21,0.01232,4,2,1,1,9995,6951,708,0,6,1.383488953,0
0.454554546,81,1,0,67,0.08584,9,1,1,0,5671,954,708,1,5,0.917484502,1
0.755497555,16,1,0,69,1.97956,10,5,1,1,72,6676,708,1,5,1.524383123,1
0.871118711,16,1,0,71,0.84724,10,10,1,1,4567,4444,708,1,1,1.757343869,1
0.159441594,83,1,1,32,3.84844,8,9,1,0,6678,5275,709,0,0,0.323034889,1
0.293662937,22,0,0,63,1.52356,3,3,0,0,6351,9159,709,0,9,0.593048056,0
0.208542085,26,1,0,59,2.28212,7,10,1,1,6709,6635,709,0,3,0.421970007,1
0.086870869,88,0,1,64,0.08208,3,6,1,1,7414,6075,710,1,3,0.1769109,0
0.144361444,15,0,0,6,0.36008,9,2,1,1,676,1784,710,1,10,0.291295247,0
0.005790058,8,0,1,20,2.92464,2,2,0,1,5060,7544,710,1,7,0.01284576,0
0.774547745,80,1,0,81,0.30512,10,10,0,1,8989,8432,710,1,7,1.563473821,0
0.178681787,73,1,0,35,1.94696,4,9,0,0,1718,5498,710,1,2,0.361333029,0
0.422174222,74,1,1,83,2.34876,3,7,1,1,752,2812,710,0,5,0.852415586,1
0.022260223,73,1,0,4,0.51368,3,5,0,1,4784,3327,711,1,3,0.045221356,0
